train/JPEGImages/Med_Ms_p0209_M_7_rgb_extracted.jpg,55,31,72,47,x
train/JPEGImages/Med_Ms_p0209_M_7_rgb_extracted.jpg,10,48,20,70,B
train/JPEGImages/Med_Ms_p0209_M_7_rgb_extracted.jpg,21,49,35,70,C
train/JPEGImages/Med_Ms_p0209_M_7_rgb_extracted.jpg,37,55,47,65,equal
train/JPEGImages/Med_Ms_p0209_M_7_rgb_extracted.jpg,48,54,64,73,y
train/JPEGImages/Med_Ms_p0092_F_2_rgb_extracted.jpg,79,14,95,40,A
train/JPEGImages/Med_Ms_p0092_F_2_rgb_extracted.jpg,116,86,133,106,D
train/JPEGImages/Med_Ms_p0092_F_2_rgb_extracted.jpg,120,117,137,136,C
train/JPEGImages/Med_Ms_p0350_M_4_rgb_extracted.jpg,5,8,25,31,P
train/JPEGImages/Med_Ms_p0350_M_4_rgb_extracted.jpg,27,10,46,30,D
train/JPEGImages/Med_Ms_p0209_F_5_rgb_extracted.jpg,82,47,100,67,D
train/JPEGImages/Med_Ms_p0209_F_5_rgb_extracted.jpg,22,101,37,124,F
train/JPEGImages/Med_Ms_p0209_F_5_rgb_extracted.jpg,82,87,97,109,A
train/JPEGImages/Med_Ms_p0209_F_5_rgb_extracted.jpg,191,84,206,104,G
train/JPEGImages/Med_Ms_p0209_F_5_rgb_extracted.jpg,194,120,209,139,H
train/JPEGImages/Med_Ms_p0209_F_5_rgb_extracted.jpg,219,14,236,32,C
train/JPEGImages/Med_Ms_p0209_F_5_rgb_extracted.jpg,237,84,253,101,B
train/JPEGImages/Med_Ms_p0209_F_5_rgb_extracted.jpg,265,86,284,103,L
train/JPEGImages/Med_Ms_p0209_F_5_rgb_extracted.jpg,261,117,271,134,I
train/JPEGImages/Med_Ms_p0209_F_5_rgb_extracted.jpg,100,136,113,154,E
train/JPEGImages/Med_Ms_p0078_M_5_rgb_extracted.jpg,20,22,31,41,C
train/JPEGImages/Med_Ms_p0078_M_5_rgb_extracted.jpg,33,20,47,41,A
train/JPEGImages/Med_Ms_p0078_M_5_rgb_extracted.jpg,49,23,63,41,D
train/JPEGImages/Med_Ms_p0078_M_5_rgb_extracted.jpg,92,21,104,41,C
train/JPEGImages/Med_Ms_p0078_M_5_rgb_extracted.jpg,106,19,120,41,B
train/JPEGImages/Med_Ms_p0078_M_5_rgb_extracted.jpg,120,21,134,39,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,82,100,97,124,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,111,128,127,153,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,169,105,186,131,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,184,104,197,129,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,202,111,214,125,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,217,110,239,127,a
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,255,100,272,127,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,270,103,283,127,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,293,100,309,125,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,311,100,326,123,F
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,327,104,342,120,double_colon
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,348,100,361,120,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,361,98,376,119,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,447,98,461,115,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,461,92,481,117,E
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,483,101,504,116,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,540,92,554,113,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,554,93,567,112,E
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,568,96,581,112,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,617,94,631,114,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,644,94,657,114,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,671,61,689,84,X
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,687,59,703,80,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,524,142,541,154,a
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,261,129,276,146,a
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,165,131,182,152,B
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,183,128,197,150,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,200,135,216,148,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,218,126,230,149,b
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,164,151,180,176,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,180,150,194,177,F
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,196,160,215,173,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,600,185,617,214,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,619,183,630,211,B
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,630,183,646,208,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,712,178,728,202,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,730,179,743,202,E
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,469,195,486,221,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,485,195,501,220,E
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,501,193,514,218,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,169,199,184,221,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,185,200,197,219,E
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,202,203,216,219,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,216,201,236,221,x
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,217,158,237,170,c
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,169,174,181,194,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,181,175,194,193,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,197,180,211,191,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,216,172,234,194,d
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,297,127,317,142,c
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,347,121,362,142,d
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,386,142,403,155,a
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,384,95,400,118,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,401,96,415,125,G
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,447,124,463,142,x
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,605,114,617,134,b
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,619,119,632,131,c
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,840,114,869,139,x
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,915,99,929,121,b
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,225,275,241,296,B
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,247,283,261,300,G
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,267,278,278,296,F
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,281,278,292,295,E
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,309,271,325,289,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,243,205,256,227,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,276,216,290,235,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,68,232,84,255,E
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,26,237,44,256,B
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,94,229,107,246,F
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,108,227,123,252,G
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,147,222,166,242,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,75,280,99,307,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,109,335,129,359,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,75,374,90,394,H
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,412,374,428,393,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,431,373,445,391,B
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,410,346,428,368,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,429,346,440,365,B
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,227,356,244,378,E
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,243,357,254,378,I
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,155,415,169,442,I
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,185,388,201,410,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,202,386,217,410,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,217,392,231,406,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,229,390,246,406,a
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,448,372,460,392,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,461,369,475,392,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,479,375,492,390,double_colon
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,494,368,505,391,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,506,367,520,388,E
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,525,369,543,388,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,540,366,552,387,I
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,337,379,348,401,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,271,381,283,399,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,373,292,390,316,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,392,291,409,317,V
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,685,378,702,399,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,701,377,712,403,I
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,652,379,666,399,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,634,378,652,402,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,736,369,754,393,d
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,713,383,729,395,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,922,364,940,391,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,941,362,953,393,I
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,833,362,844,385,b
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,802,487,818,512,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,351,378,364,400,E
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,305,381,316,400,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,267,400,283,427,b
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,294,407,308,426,c
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,331,406,358,428,x
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,419,395,435,420,b
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,451,401,472,414,a
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,494,398,514,413,x
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,234,407,251,432,b
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,197,411,210,432,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,211,417,228,431,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,186,437,199,457,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,213,443,229,458,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,233,440,247,454,c
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,240,457,256,481,d
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,209,462,222,482,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,188,485,208,508,A
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,206,485,219,506,F
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,221,489,235,504,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,189,510,205,531,C
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,205,510,221,535,E
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,236,515,255,533,x
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,226,515,236,528,equal
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,271,446,289,467,D
train/JPEGImages/Med_Ms_p0137_T_1_rgb_extracted.jpg,288,445,297,468,I
